1450287796.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287796.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1450287797.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
