1450287743.99,1.06496687382,0.356255404911,0.076588265805,0.0111951375619,-0.0073091740552,0.0527308423254,0.014512409959,-0.0982613999385,-0.0121112831734,-2.57810306549,-2.11199975014,-3.74121999741,0.139471724629,-2.54170703888,0.544082164764
1450287744.0,1.06527445537,0.355445708242,0.0774034737977,0.00883415917851,0.00031943811293,0.0354587976096,0.0113796077385,-0.0546559550704,0.000643068088607,-2.43761920929,-2.09308314323,-3.71961688995,0.136315926909,-2.50739312172,0.573592185974
1450287744.01,1.06453811533,0.356089169663,0.0754861102916,-0.00146774634307,-0.00280067945951,0.00107683276743,0.0109248761204,-0.0125424788221,0.00406262798819,-2.50489521027,-1.92794132233,-3.69122505188,0.135977298021,-2.48325872421,0.465186983347
1450287744.02,1.06509796614,0.355811576283,0.0772562782221,-0.00645357434367,-0.00779619535261,-0.0122105687801,0.0368066650153,-0.00122564344366,-0.020922233711,-2.76215195656,-2.16026902199,-3.92445683479,0.149994790554,-2.56563186646,0.630891501904
1450287744.03,1.06520469476,0.356174205124,0.077405778158,-0.00293800814567,-0.012760482079,-0.0137642214297,-0.00869101825162,0.0164316440104,-0.00966627853751,-2.78984451294,-2.47487425804,-4.01421308517,0.145293757319,-2.61799454689,0.813606381416
1450287744.04,1.06527306102,0.355352049779,0.0775086703695,0.00651995016772,0.0104729355458,0.0175214161026,-0.0152357792217,-0.0102156236918,0.0116594606509,-2.45223975182,-2.15909671783,-3.79189395905,0.123435914516,-2.49690175056,0.604591429234
1450287744.05,1.06548173088,0.355817549158,0.0781265727508,0.0106908028516,0.00131770119482,0.0279815157668,0.0239883100393,-0.0200195489418,-0.00249755975799,-2.07723259926,-2.27617239952,-3.39809393883,0.12397005409,-2.337007761,0.731355726719
1450287744.06,1.06524796677,0.356140402069,0.0777378668865,0.00168731845951,0.0199780087281,0.0156994968123,-0.000522694027737,-0.0264724055533,0.0118494164488,-2.19901823997,-1.97242379189,-3.36093759537,0.139217838645,-2.35024642944,0.659821689129
1450287744.07,1.06513486619,0.356387585564,0.0771825031601,-0.000479676511595,-0.019447184966,-0.00176847527177,0.0135497696852,-0.0073546256733,-0.0164454772635,-2.7083568573,-2.11319041252,-3.83219671249,0.159799739718,-2.56350922585,0.531780421734
1450287744.08,1.06536863742,0.355866211552,0.0776680992662,-0.00121093571834,-0.000988281282878,-0.0125165690352,-0.0192863989517,0.0280297982257,0.00497020930857,-3.14201307297,-2.53727960587,-4.37880516052,0.150541558862,-2.83362674713,0.689073264599
1450287744.09,1.06520153874,0.356831799545,0.0775284040535,-0.00414872034119,0.0140461780303,-0.0179161657786,-0.0230654940623,0.0370929816167,0.0174457923847,-3.11862826347,-2.44426512718,-4.52988386154,0.157140791416,-2.86583089828,0.71916526556
1450287744.1,1.06510453067,0.356174949696,0.0768376469434,0.00364716645416,-7.06949321094e-05,0.00337279868278,-0.0133259396661,0.0103493886531,0.00345098610186,-2.81754660606,-1.83769536018,-4.17225790024,0.155677452683,-2.70614266396,0.525672972202
1450287744.11,1.06534615214,0.355529383165,0.0774272708176,0.00346589250522,-0.00762181724103,0.0150273581487,-0.0137330989617,-0.0314744374643,-0.00574182058713,-2.55745458603,-1.90841901302,-3.70326805115,0.139849469066,-2.49793243408,0.646614730358
1450287744.13,1.06527643412,0.355492161083,0.0774041782057,-0.00219032306556,0.0177377656054,0.00817990620399,0.00828098278629,-0.0281392015276,0.0176998037047,-2.41005110741,-2.03625512123,-3.51603674889,0.143160969019,-2.42661523819,0.521425426006
