1450287818.82,-1.184,-11.48,-0.128,-15.276,-0.58,-1.808,-0.044,
1450287818.84,-1.308,-11.48,-0.128,-15.308,-0.592,-1.788,-0.044,
1450287818.84,-1.212,-11.392,-0.064,-15.244,-0.608,-1.788,-0.036,
1450287818.85,-1.088,-11.448,-0.224,-15.244,-0.608,-1.76,-0.044,
1450287818.86,-1.056,-11.448,-0.096,-15.308,-0.608,-1.76,-0.036,
1450287818.89,-1.028,-11.448,-0.096,-15.244,-0.6,-1.748,-0.056,
1450287818.89,-1.152,-11.42,-0.16,-15.18,-0.592,-1.8,-0.044,
1450287818.9,-1.308,-11.392,-0.128,-15.18,-0.616,-1.768,-0.044,
1450287818.91,-1.184,-11.42,-0.064,-15.18,-0.608,-1.78,-0.044,
1450287818.93,-1.184,-11.364,-0.032,-15.18,-0.6,-1.748,-0.044,
1450287818.93,-1.088,-11.364,-0.128,-15.18,-0.624,-1.76,-0.036,
1450287818.94,-0.964,-11.336,-0.192,-15.148,-0.624,-1.76,-0.028,
1450287818.95,-1.056,-11.392,-0.192,-15.116,-0.616,-1.74,-0.044,
1450287818.97,-1.276,-11.364,-0.032,-15.116,-0.608,-1.728,-0.044,
1450287818.97,-1.028,-11.364,0.0,-15.084,-0.6,-1.728,-0.064,
1450287818.98,-1.12,-11.336,-0.128,-15.084,-0.608,-1.74,-0.044,
1450287818.99,-1.12,-11.364,-0.26,-15.084,-0.616,-1.76,-0.036,
1450287819.01,-1.12,-11.336,-0.032,-15.084,-0.632,-1.76,-0.028,
1450287819.01,-0.932,-11.364,-0.064,-15.084,-0.608,-1.768,-0.036,
1450287819.02,-1.12,-11.364,-0.26,-15.116,-0.616,-1.78,-0.036,
1450287819.03,-0.996,-11.364,-0.16,-15.148,-0.608,-1.788,-0.036,
1450287819.06,-1.028,-11.336,-0.16,-15.116,-0.6,-1.788,-0.036,
1450287819.06,-1.12,-11.536,-0.064,-15.116,-0.608,-1.78,-0.044,
1450287819.07,-1.088,-11.764,-0.292,-15.18,-0.616,-1.748,-0.056,
1450287819.08,-1.12,-11.62,-0.064,-15.212,-0.608,-1.748,-0.016,
1450287819.1,-1.088,-11.62,-0.032,-15.212,-0.608,-1.788,-0.044,
1450287819.1,-0.932,-11.536,-0.16,-15.212,-0.608,-1.788,-0.044,
1450287819.11,-1.028,-11.564,-0.064,-15.212,-0.608,-1.78,-0.036,
1450287819.12,-1.34,-11.736,-0.128,-15.18,-0.624,-1.78,-0.028,
1450287819.14,-1.34,-11.88,-0.16,-15.212,-0.6,-1.748,-0.016,
1450287819.14,-1.12,-11.652,-0.064,-15.276,-0.608,-1.728,-0.016,
1450287819.15,-1.152,-11.48,-0.128,-15.212,-0.6,-1.72,-0.036,
1450287819.16,-0.964,-11.448,-0.032,-15.212,-0.6,-1.76,-0.028,
1450287819.18,-1.12,-11.48,-0.192,-15.18,-0.608,-1.76,-0.036,
1450287819.18,-1.152,-11.62,-0.16,-15.212,-0.616,-1.748,-0.044,
1450287819.19,-1.088,-11.62,-0.096,-15.18,-0.616,-1.74,-0.036,
1450287819.21,-1.244,-11.536,-0.096,-15.308,-0.592,-1.76,-0.028,
1450287819.23,-1.028,-11.62,-0.064,-15.276,-0.608,-1.76,-0.036,
1450287819.23,-0.84,-11.62,-0.192,-15.212,-0.592,-1.74,-0.036,
1450287819.24,-1.056,-11.824,-0.128,-15.212,-0.592,-1.74,-0.036,
1450287819.25,-1.212,-11.764,-0.064,-15.212,-0.608,-1.74,-0.036,
1450287819.27,-1.308,-11.564,-0.128,-15.244,-0.616,-1.748,-0.028,
1450287819.27,-1.212,-11.62,-0.064,-15.276,-0.592,-1.8,-0.056,
1450287819.28,-1.184,-11.764,-0.128,-15.276,-0.608,-1.808,-0.036,
1450287819.29,-1.12,-11.764,-0.128,-15.276,-0.608,-1.84,-0.028,
1450287819.31,-0.996,-11.592,-0.128,-15.244,-0.6,-1.86,-0.036,
1450287819.31,-1.212,-11.536,-0.032,-15.212,-0.608,-1.84,-0.016,
1450287819.32,-1.432,-11.652,-0.032,-15.244,-0.58,-1.828,-0.044,
1450287819.33,-1.34,-11.62,-0.292,-15.34,-0.58,-1.788,-0.028,
1450287819.35,-1.212,-11.62,-0.128,-15.276,-0.58,-1.8,-0.036,
1450287819.36,-0.9,-11.708,-0.192,-15.212,-0.58,-1.82,-0.016,
1450287819.37,-1.028,-11.592,-0.064,-15.244,-0.58,-1.86,-0.044,
1450287819.38,-1.184,-11.508,-0.064,-15.276,-0.58,-1.88,-0.044,
1450287819.4,-1.4,-11.652,-0.192,-15.244,-0.592,-1.9,-0.036,
1450287819.4,-1.276,-11.62,-0.096,-15.276,-0.564,-1.9,-0.016,
1450287819.41,-1.088,-11.48,-0.16,-15.276,-0.572,-1.9,-0.028,
1450287819.42,-1.028,-11.48,-0.16,-15.212,-0.548,-1.888,-0.044,
1450287819.44,-1.028,-11.592,-0.064,-15.244,-0.556,-1.868,-0.016,
1450287819.44,-1.4,-11.564,-0.064,-15.212,-0.556,-1.848,-0.028,
1450287819.45,-1.4,-11.62,-0.16,-15.18,-0.556,-1.84,-0.044,
1450287819.46,-1.4,-11.564,-0.064,-15.34,-0.556,-1.82,-0.064,
1450287819.48,-0.9,-11.592,-0.16,-15.4,-0.572,-1.808,-0.036,
1450287819.48,-1.056,-11.592,-0.128,-15.432,-0.592,-1.808,-0.036,
1450287819.49,-1.12,-11.68,-0.096,-15.4,-0.564,-1.84,-0.064,
1450287819.5,-1.212,-11.792,-0.064,-15.432,-0.548,-1.828,-0.044,
1450287819.52,-1.588,-11.792,-0.128,-15.432,-0.58,-1.848,-0.036,
1450287819.52,-1.244,-11.708,0.0,-15.528,-0.548,-1.84,-0.064,
1450287819.53,-1.12,-11.652,-0.064,-15.528,-0.556,-1.868,-0.016,
1450287819.54,-1.028,-11.764,-0.096,-15.464,-0.58,-1.888,-0.044,
1450287819.57,-1.088,-11.652,-0.192,-15.372,-0.58,-1.9,-0.044,
1450287819.57,-1.368,-11.62,-0.224,-15.308,-0.58,-1.888,-0.028,
1450287819.58,-1.276,-11.592,0.0,-15.34,-0.6,-1.86,-0.036,
1450287819.59,-1.276,-11.536,-0.032,-15.4,-0.608,-1.848,-0.036,
1450287819.61,-1.308,-11.564,-0.096,-15.34,-0.624,-1.84,-0.056,
1450287819.61,-1.276,-11.536,-0.16,-15.244,-0.624,-1.868,-0.036,
1450287819.62,-1.34,-11.592,-0.192,-15.276,-0.608,-1.84,-0.036,
1450287819.63,-1.056,-11.652,-0.096,-15.34,-0.592,-1.8,-0.016,
1450287819.65,-1.088,-11.62,0.0,-15.432,-0.592,-1.8,-0.044,
1450287819.65,-1.276,-11.62,0.032,-15.432,-0.648,-1.8,-0.044,
1450287819.66,-1.308,-11.62,-0.096,-15.34,-0.624,-1.828,-0.036,
1450287819.67,-1.028,-11.652,-0.26,-15.34,-0.632,-1.868,-0.016,
1450287819.69,-1.152,-11.62,-0.096,-15.4,-0.624,-1.848,-0.064,
